source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note,source_label
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,18.313466730304103,1.8819726507776855,1.1492246378702444,18.0071,blind_harmonic_sum,0.804701,0.8950,0.0217,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.7,39.23,3500.0,VALID,31.47,1155083.3078066139,18.313466730304103,1.8819726507776855,1.1492246378702444,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,18.733466730304105,1.278242660894394,0.8939999497909141,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,18.733466730304105,1.278242660894394,0.8939999497909141,18.0071,blind_harmonic_sum,0.804701,0.8500,0.0252,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,0.85,39.65,3500.0,VALID,31.89,1155083.3078066139,18.733466730304105,1.278242660894394,0.8939999497909141,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,19.083466730304107,0.926004949253839,0.711643496990591,18.0071,global_max,0.427687,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,19.083466730304107,0.926004949253839,0.711643496990591,18.0071,blind_harmonic_sum,0.804701,0.8600,0.0245,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,1.0,40.0,3500.0,VALID,32.24,1155083.3078066139,19.083466730304107,0.926004949253839,0.711643496990591,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,20.593466730304105,0.2304694194716135,0.22517706191996145,18.0071,global_max,0.427687,0.9950,0.0050,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,20.593466730304105,0.2304694194716135,0.22517706191996145,18.0071,blind_harmonic_sum,0.804701,0.7600,0.0302,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,2.0,41.51,3500.0,VALID,33.75,1155083.3078066139,20.593466730304105,0.2304694194716135,0.22517706191996145,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,21.39346673030411,0.1103095995192428,0.11361023664000164,18.0071,global_max,0.427687,0.9000,0.0212,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,21.39346673030411,0.1103095995192428,0.11361023664000164,18.0071,blind_harmonic_sum,0.804701,0.5550,0.0351,200,42,,control: population-implausible in quiescent elliptical host
BSG,100000.0,20.0,20000000000.0,2.0,19.0,2.9,42.31,3500.0,VALID,34.550000000000004,1155083.3078066139,21.39346673030411,0.1103095995192428,0.11361023664000164,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,,control: population-implausible in quiescent elliptical host
