source,L_Lsun,R_Rsun,M_total_Msun,A_V,m_nuc,D_L_Gpc,DM,R_max_Rsun,validity,m_unlensed,mu_cusp,m_lensed,flux_ratio,delta_m_peak,P_inject_days,detector,threshold,recovery_fraction,binom_se,n_inj,seed,aperture_note
VY,270000.0,1420.0,100000000.0,1.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,22.498203673087538,0.03987663753693506,0.04245455301919791,18.0071,oracle_single_freq,0.093194,0.9800,0.0099,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,24.008203673087536,0.009924726116229535,0.010722513044176166,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,24.008203673087536,0.009924726116229535,0.010722513044176166,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,24.008203673087536,0.009924726116229535,0.010722513044176166,18.0071,oracle_single_freq,0.093194,0.1550,0.0256,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,24.80820367308754,0.00475027257728782,0.005145331708068619,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,24.80820367308754,0.00475027257728782,0.005145331708068619,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,1.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,24.80820367308754,0.00475027257728782,0.005145331708068619,18.0071,oracle_single_freq,0.093194,0.0400,0.0139,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,21.98820367308754,0.06378499572636144,0.06713465118249605,18.0071,global_max,0.427687,0.5100,0.0353,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,21.98820367308754,0.06378499572636144,0.06713465118249605,18.0071,blind_harmonic_sum,0.804701,0.2450,0.0304,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,0.5,38.49,1447.3149397000482,VALID-marginal,29.651590589602534,7334.234076333417,21.98820367308754,0.06378499572636144,0.06713465118249605,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,23.498203673087538,0.0158751753410166,0.017100869301330354,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,23.498203673087538,0.0158751753410166,0.017100869301330354,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,1.0,40.0,1447.3149397000482,VALID-marginal,31.161590589602532,7334.234076333417,23.498203673087538,0.0158751753410166,0.017100869301330354,18.0071,oracle_single_freq,0.093194,0.4050,0.0347,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,25.008203673087536,0.0039511046326505365,0.004281404768205417,18.0071,global_max,0.427687,0.0350,0.0130,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,25.008203673087536,0.0039511046326505365,0.004281404768205417,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,2.0,41.51,1447.3149397000482,VALID-marginal,32.67159058960253,7334.234076333417,25.008203673087536,0.0039511046326505365,0.004281404768205417,18.0071,oracle_single_freq,0.093194,0.0250,0.0110,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,25.80820367308754,0.0018911175751019232,0.002051315789841881,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,25.80820367308754,0.0018911175751019232,0.002051315789841881,18.0071,blind_harmonic_sum,0.804701,0.0150,0.0086,200,42,
VY,270000.0,1420.0,100000000.0,2.0,19.0,2.9,42.31,1447.3149397000482,VALID-marginal,33.471590589602535,7334.234076333417,25.80820367308754,0.0018911175751019232,0.002051315789841881,18.0071,oracle_single_freq,0.093194,0.0400,0.0139,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,18.88820367308754,1.1084561843504643,0.809911451019449,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,18.88820367308754,1.1084561843504643,0.809911451019449,18.0071,blind_harmonic_sum,0.804701,0.9000,0.0212,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,18.88820367308754,1.1084561843504643,0.809911451019449,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,20.398203673087536,0.2758789286416033,0.26452366261344057,18.0071,global_max,0.427687,0.9950,0.0050,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,20.398203673087536,0.2758789286416033,0.26452366261344057,18.0071,blind_harmonic_sum,0.804701,0.8200,0.0272,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,20.398203673087536,0.2758789286416033,0.26452366261344057,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,21.908203673087534,0.06866232905095612,0.07210125133788345,18.0071,global_max,0.427687,0.5700,0.0350,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,21.908203673087534,0.06866232905095612,0.07210125133788345,18.0071,blind_harmonic_sum,0.804701,0.2650,0.0312,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,21.908203673087534,0.06866232905095612,0.07210125133788345,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,22.70820367308754,0.03286385689274637,0.03510770095101594,18.0071,global_max,0.427687,0.0300,0.0121,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,22.70820367308754,0.03286385689274637,0.03510770095101594,18.0071,blind_harmonic_sum,0.804701,0.0250,0.0110,200,42,
VY,270000.0,1420.0,1000000000.0,0.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,22.70820367308754,0.03286385689274637,0.03510770095101594,18.0071,oracle_single_freq,0.093194,0.9400,0.0168,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,19.38820367308754,0.6993885705504165,0.5757317325630397,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,19.38820367308754,0.6993885705504165,0.5757317325630397,18.0071,blind_harmonic_sum,0.804701,0.8900,0.0221,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,19.38820367308754,0.6993885705504165,0.5757317325630397,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,20.898203673087536,0.17406783621374675,0.1742329766107176,18.0071,global_max,0.427687,0.9700,0.0121,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,20.898203673087536,0.17406783621374675,0.1742329766107176,18.0071,blind_harmonic_sum,0.804701,0.6700,0.0332,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,20.898203673087536,0.17406783621374675,0.1742329766107176,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,22.408203673087534,0.043323000803816486,0.04604695455233236,18.0071,global_max,0.427687,0.1200,0.0230,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,22.408203673087534,0.043323000803816486,0.04604695455233236,18.0071,blind_harmonic_sum,0.804701,0.0850,0.0197,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,22.408203673087534,0.043323000803816486,0.04604695455233236,18.0071,oracle_single_freq,0.093194,0.9950,0.0050,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,23.20820367308754,0.020735691874424343,0.022283252326343855,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,23.20820367308754,0.020735691874424343,0.022283252326343855,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
VY,270000.0,1420.0,1000000000.0,0.5,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,23.20820367308754,0.020735691874424343,0.022283252326343855,18.0071,oracle_single_freq,0.093194,0.6100,0.0345,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,19.88820367308754,0.4412843552342891,0.39687418126139995,18.0071,global_max,0.427687,0.9950,0.0050,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,19.88820367308754,0.4412843552342891,0.39687418126139995,18.0071,blind_harmonic_sum,0.804701,0.9150,0.0197,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,19.88820367308754,0.4412843552342891,0.39687418126139995,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,21.398203673087536,0.10982937969683886,0.11314054347174614,18.0071,global_max,0.427687,0.9050,0.0207,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,21.398203673087536,0.10982937969683886,0.11314054347174614,18.0071,blind_harmonic_sum,0.804701,0.4650,0.0353,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,21.398203673087536,0.10982937969683886,0.11314054347174614,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,22.908203673087534,0.02733496554208933,0.029280174153664483,18.0071,global_max,0.427687,0.0100,0.0070,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,22.908203673087534,0.02733496554208933,0.029280174153664483,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,22.908203673087534,0.02733496554208933,0.029280174153664483,18.0071,oracle_single_freq,0.093194,0.8300,0.0266,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,23.70820367308754,0.013083337081046306,0.014112930641000065,18.0071,global_max,0.427687,0.0150,0.0086,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,23.70820367308754,0.013083337081046306,0.014112930641000065,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
VY,270000.0,1420.0,1000000000.0,1.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,23.70820367308754,0.013083337081046306,0.014112930641000065,18.0071,oracle_single_freq,0.093194,0.2950,0.0322,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,20.88820367308754,0.1756784660718472,0.1757214091462434,18.0071,global_max,0.427687,0.9750,0.0110,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,20.88820367308754,0.1756784660718472,0.1757214091462434,18.0071,blind_harmonic_sum,0.804701,0.6850,0.0328,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,0.5,38.49,2124.36780851021,VALID,29.651590589602534,20200.158010038384,20.88820367308754,0.1756784660718472,0.1757214091462434,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,22.398203673087536,0.04372386359475424,0.046464033112510315,18.0071,global_max,0.427687,0.1200,0.0230,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,22.398203673087536,0.04372386359475424,0.046464033112510315,18.0071,blind_harmonic_sum,0.804701,0.0750,0.0186,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,1.0,40.0,2124.36780851021,VALID,31.161590589602532,20200.158010038384,22.398203673087536,0.04372386359475424,0.046464033112510315,18.0071,oracle_single_freq,0.093194,0.9900,0.0070,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,23.908203673087534,0.010882245789138531,0.011751422650983452,18.0071,global_max,0.427687,0.0200,0.0099,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,23.908203673087534,0.010882245789138531,0.011751422650983452,18.0071,blind_harmonic_sum,0.804701,0.0100,0.0070,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,2.0,41.51,2124.36780851021,VALID,32.67159058960253,20200.158010038384,23.908203673087534,0.010882245789138531,0.011751422650983452,18.0071,oracle_single_freq,0.093194,0.1750,0.0269,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,24.70820367308754,0.0052085703067329975,0.005640456718017934,18.0071,global_max,0.427687,0.0150,0.0086,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,24.70820367308754,0.0052085703067329975,0.005640456718017934,18.0071,blind_harmonic_sum,0.804701,0.0000,0.0000,200,42,
VY,270000.0,1420.0,1000000000.0,2.0,19.0,2.9,42.31,2124.36780851021,VALID,33.471590589602535,20200.158010038384,24.70820367308754,0.0052085703067329975,0.005640456718017934,18.0071,oracle_single_freq,0.093194,0.0600,0.0168,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,17.788203673087537,3.0529418393307552,1.51942592889596,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,17.788203673087537,3.0529418393307552,1.51942592889596,18.0071,blind_harmonic_sum,0.804701,0.8700,0.0238,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,17.788203673087537,3.0529418393307552,1.51942592889596,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,19.298203673087535,0.7598336639108867,0.6136790526895307,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,19.298203673087535,0.7598336639108867,0.6136790526895307,18.0071,blind_harmonic_sum,0.804701,0.9100,0.0202,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,19.298203673087535,0.7598336639108867,0.6136790526895307,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,20.808203673087533,0.18911175751019363,0.18805668320175017,18.0071,global_max,0.427687,0.9850,0.0086,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,20.808203673087533,0.18911175751019363,0.18805668320175017,18.0071,blind_harmonic_sum,0.804701,0.6550,0.0336,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,20.808203673087533,0.18911175751019363,0.18805668320175017,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,21.608203673087537,0.09051457795640001,0.09407868896310366,18.0071,global_max,0.427687,0.8550,0.0249,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,21.608203673087537,0.09051457795640001,0.09407868896310366,18.0071,blind_harmonic_sum,0.804701,0.4300,0.0350,200,42,
VY,270000.0,1420.0,10000000000.0,0.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,21.608203673087537,0.09051457795640001,0.09407868896310366,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,18.288203673087537,1.9262760757966102,1.1657882417075567,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,18.288203673087537,1.9262760757966102,1.1657882417075567,18.0071,blind_harmonic_sum,0.804701,0.9000,0.0212,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,18.288203673087537,1.9262760757966102,1.1657882417075567,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,19.798203673087535,0.4794226308278687,0.4252306446217843,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,19.798203673087535,0.4794226308278687,0.4252306446217843,18.0071,blind_harmonic_sum,0.804701,0.8650,0.0242,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,19.798203673087535,0.4794226308278687,0.4252306446217843,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,21.308203673087533,0.11932145232861399,0.12238706825198738,18.0071,global_max,0.427687,0.9750,0.0110,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,21.308203673087533,0.11932145232861399,0.12238706825198738,18.0071,blind_harmonic_sum,0.804701,0.6500,0.0337,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,21.308203673087533,0.11932145232861399,0.12238706825198738,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,22.108203673087537,0.05711083774411559,0.060301313341966575,18.0071,global_max,0.427687,0.3300,0.0332,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,22.108203673087537,0.05711083774411559,0.060301313341966575,18.0071,blind_harmonic_sum,0.804701,0.1550,0.0256,200,42,
VY,270000.0,1420.0,10000000000.0,0.5,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,22.108203673087537,0.05711083774411559,0.060301313341966575,18.0071,oracle_single_freq,0.093194,0.9900,0.0070,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,18.788203673087537,1.2153980375203566,0.8636294166556192,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,18.788203673087537,1.2153980375203566,0.8636294166556192,18.0071,blind_harmonic_sum,0.804701,0.8850,0.0226,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,18.788203673087537,1.2153980375203566,0.8636294166556192,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,20.298203673087535,0.30249523003086004,0.2869403537771403,18.0071,global_max,0.427687,0.9900,0.0070,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,20.298203673087535,0.30249523003086004,0.2869403537771403,18.0071,blind_harmonic_sum,0.804701,0.8150,0.0275,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,20.298203673087535,0.30249523003086004,0.2869403537771403,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,21.808203673087533,0.07528674670078227,0.07881073249844697,18.0071,global_max,0.427687,0.6850,0.0328,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,21.808203673087533,0.07528674670078227,0.07881073249844697,18.0071,blind_harmonic_sum,0.804701,0.3200,0.0330,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,21.808203673087533,0.07528674670078227,0.07881073249844697,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,22.608203673087537,0.03603450252406635,0.03843554683940731,18.0071,global_max,0.427687,0.0500,0.0154,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,22.608203673087537,0.03603450252406635,0.03843554683940731,18.0071,blind_harmonic_sum,0.804701,0.0500,0.0154,200,42,
VY,270000.0,1420.0,10000000000.0,1.0,19.0,2.9,42.31,3118.1455134911876,VALID,33.471590589602535,55635.855003214085,22.608203673087537,0.03603450252406635,0.03843554683940731,18.0071,oracle_single_freq,0.093194,0.9500,0.0154,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,19.788203673087537,0.4838586738135024,0.4284813492144865,18.0071,global_max,0.427687,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,19.788203673087537,0.4838586738135024,0.4284813492144865,18.0071,blind_harmonic_sum,0.804701,0.9050,0.0207,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,0.5,38.49,3118.1455134911876,VALID,29.651590589602534,55635.855003214085,19.788203673087537,0.4838586738135024,0.4284813492144865,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,21.298203673087535,0.12042552013351498,0.12345748066921249,18.0071,global_max,0.427687,0.9450,0.0161,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,21.298203673087535,0.12042552013351498,0.12345748066921249,18.0071,blind_harmonic_sum,0.804701,0.5450,0.0352,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,1.0,40.0,3118.1455134911876,VALID,31.161590589602532,55635.855003214085,21.298203673087535,0.12042552013351498,0.12345748066921249,18.0071,oracle_single_freq,0.093194,1.0000,0.0000,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,22.808203673087533,0.029972193709226262,0.032063750399692656,18.0071,global_max,0.427687,0.0050,0.0050,200,42,
VY,270000.0,1420.0,10000000000.0,2.0,19.0,2.0,41.51,3118.1455134911876,VALID,32.67159058960253,55635.855003214085,22.808203673087533,0.029972193709226262,0.032063750399692656,18.0071,blind_harmonic_sum,0.804701,0.0050,0.0050,200,42,
